scenario,season,variable,value
COO,Jan-Apr,carbon_intensity,395.1295504339212
COO,May-Sep,carbon_intensity,310.8319623130212
COO,May-Sep,carbon_intensity,338.66889941359847
COO,May-Sep,carbon_intensity,350.51202305861483
COO,May-Sep,carbon_intensity,340.7843756471647
COO,May-Sep,carbon_intensity,325.020971752907
COO,Oct-Dec,carbon_intensity,359.96719743162424
COO,Oct-Dec,carbon_intensity,346.65687901412247
COO,Oct-Dec,carbon_intensity,342.902116842309
COO,Jan-Apr,carbon_intensity,284.85375202249134
COO,Jan-Apr,carbon_intensity,336.45984575245774
COO,Jan-Apr,carbon_intensity,281.2138541552862
COO,Jan-Apr,carbon_intensity,300.40308004968637
COO,May-Sep,carbon_intensity,338.96368488270156
COO,May-Sep,carbon_intensity,338.9816908737415
COO,May-Sep,carbon_intensity,357.8494474365483
COO,May-Sep,carbon_intensity,343.96126639594223
COO,May-Sep,carbon_intensity,343.5162254938346
COO,Oct-Dec,carbon_intensity,376.0700412091647
COO,Oct-Dec,carbon_intensity,413.56888734385785
COO,Oct-Dec,carbon_intensity,327.45479370465273
COO,Jan-Apr,carbon_intensity,304.6760936546705
COO,Jan-Apr,carbon_intensity,337.62482069152
COO,Jan-Apr,carbon_intensity,287.07047820701587
COO,Jan-Apr,carbon_intensity,297.26030035627747
COO,May-Sep,carbon_intensity,333.880086723486
COO,May-Sep,carbon_intensity,335.8225469834129
COO,May-Sep,carbon_intensity,352.6012695265151
COO,May-Sep,carbon_intensity,325.67168230243755
COO,May-Sep,carbon_intensity,345.66993976738195
COO,Oct-Dec,carbon_intensity,382.02894549063706
COO,Oct-Dec,carbon_intensity,317.48020168165283
COO,Oct-Dec,carbon_intensity,342.9666845566826
COO,Jan-Apr,carbon_intensity,369.66418375810434
COO,Jan-Apr,carbon_intensity,392.2725267747634
COO,Jan-Apr,carbon_intensity,316.54722590599823
COO,Jan-Apr,carbon_intensity,296.8566172846181
COO,May-Sep,carbon_intensity,332.18134148700995
COO,May-Sep,carbon_intensity,338.7856537391409
COO,May-Sep,carbon_intensity,348.26769996850686
COO,May-Sep,carbon_intensity,330.6163403951167
COO,May-Sep,carbon_intensity,348.9525017541326
COO,Oct-Dec,carbon_intensity,353.7730032009413
COO,Oct-Dec,carbon_intensity,310.7815258657352
COO,Oct-Dec,carbon_intensity,345.08830708776634
COO,Jan-Apr,carbon_intensity,341.282444246404
COO,Jan-Apr,carbon_intensity,335.154217084492
COO,Jan-Apr,carbon_intensity,316.0626545305799
COO,Jan-Apr,carbon_intensity,290.8302647112695
COO,May-Sep,carbon_intensity,343.6143787749939
COO,May-Sep,carbon_intensity,329.06184909243535
COO,May-Sep,carbon_intensity,349.5349163130358
COO,May-Sep,carbon_intensity,349.80128590348136
COO,May-Sep,carbon_intensity,344.46409754352004
COO,Oct-Dec,carbon_intensity,318.98281902170334
COO,Oct-Dec,carbon_intensity,305.78932015942144
COO,Oct-Dec,carbon_intensity,328.4551322193127
COO,Jan-Apr,carbon_intensity,357.36130307075723
COO,Jan-Apr,carbon_intensity,351.07125879741807
COO,Jan-Apr,carbon_intensity,328.202415966175
COO,Jan-Apr,carbon_intensity,293.6375085314411
COO,May-Sep,carbon_intensity,331.3404720747008
COO,May-Sep,carbon_intensity,335.84669112055946
COO,May-Sep,carbon_intensity,337.5052323429524
COO,May-Sep,carbon_intensity,345.96611405772603
COO,May-Sep,carbon_intensity,347.41607809626527
COO,Oct-Dec,carbon_intensity,312.55962832293125
COO,Oct-Dec,carbon_intensity,299.9857960004709
COO,Oct-Dec,carbon_intensity,322.82590062476436
COO,Jan-Apr,carbon_intensity,363.069824203279
COO,Jan-Apr,carbon_intensity,315.2499563373165
COO,Jan-Apr,carbon_intensity,321.9286243535121
COO,Jan-Apr,carbon_intensity,277.6396323345298
COO,May-Sep,carbon_intensity,347.11860949202
COO,May-Sep,carbon_intensity,342.59014455725014
COO,May-Sep,carbon_intensity,335.3904234104288
COO,May-Sep,carbon_intensity,347.1015836589329
COO,May-Sep,carbon_intensity,335.69610395950394
COO,Oct-Dec,carbon_intensity,344.54722147340453
COO,Oct-Dec,carbon_intensity,307.6824481265998
COO,Oct-Dec,carbon_intensity,331.2705930011313
COO,Jan-Apr,carbon_intensity,330.0217989962381
COO,Jan-Apr,carbon_intensity,324.96577922062767
COO,Jan-Apr,carbon_intensity,307.66017075858485
COO,Jan-Apr,carbon_intensity,291.33431815468657
COO,May-Sep,carbon_intensity,353.7250784782503
COO,May-Sep,carbon_intensity,343.3853040790805
COO,May-Sep,carbon_intensity,346.28889815433575
COO,May-Sep,carbon_intensity,350.1099378300633
COO,May-Sep,carbon_intensity,331.4027911311221
COO,Oct-Dec,carbon_intensity,367.4730612747728
COO,Oct-Dec,carbon_intensity,359.8355790924327
COO,Oct-Dec,carbon_intensity,338.6658949334691
COO,Jan-Apr,carbon_intensity,352.7897761179783
COO,Jan-Apr,carbon_intensity,334.48439691722837
COO,Jan-Apr,carbon_intensity,338.9523610698735
COO,Jan-Apr,carbon_intensity,314.97099793183787
COO,May-Sep,carbon_intensity,357.34751752664346
COO,May-Sep,carbon_intensity,339.7859998394638
COO,May-Sep,carbon_intensity,352.5583997013129
COO,May-Sep,carbon_intensity,353.9665680457132
COO,May-Sep,carbon_intensity,327.6078955902765
COO,Oct-Dec,carbon_intensity,335.7977961772417
COO,Oct-Dec,carbon_intensity,333.3975193224381
COO,Oct-Dec,carbon_intensity,331.2365130731686
COO,Jan-Apr,carbon_intensity,342.31913043340063
COO,Jan-Apr,carbon_intensity,334.95475658026896
COO,Jan-Apr,carbon_intensity,300.69026165625024
COO,Jan-Apr,carbon_intensity,315.2196089885595
COO,May-Sep,carbon_intensity,332.6622239437037
COO,May-Sep,carbon_intensity,349.66778033766343
COO,May-Sep,carbon_intensity,357.78800823025165
COO,May-Sep,carbon_intensity,345.7820173238266
COO,May-Sep,carbon_intensity,333.6742721214769
COO,Oct-Dec,carbon_intensity,335.8385906888349
COO,Oct-Dec,carbon_intensity,348.8383777007535
COO,Oct-Dec,carbon_intensity,308.9002531186161
COO,Jan-Apr,carbon_intensity,361.11501615612866
COO,Jan-Apr,carbon_intensity,298.20066446665123
COO,Jan-Apr,carbon_intensity,306.406378526006
COO,Jan-Apr,carbon_intensity,362.6686197382181
COO,May-Sep,carbon_intensity,330.86183837817066
COO,May-Sep,carbon_intensity,353.05294148716746
COO,May-Sep,carbon_intensity,365.77730514232695
COO,May-Sep,carbon_intensity,339.20110372234825
COO,May-Sep,carbon_intensity,332.36400345568114
COO,Oct-Dec,carbon_intensity,345.85612804946044
COO,Oct-Dec,carbon_intensity,331.6402084135252
COO,Oct-Dec,carbon_intensity,303.8360176819568
COO,Jan-Apr,carbon_intensity,343.126514270362
COO,Jan-Apr,carbon_intensity,301.8887673391745
COO,Jan-Apr,carbon_intensity,295.55501844633363
COO,Jan-Apr,carbon_intensity,298.4141696045266
COO,May-Sep,carbon_intensity,336.19751033239794
COO,May-Sep,carbon_intensity,347.97115374561946
COO,May-Sep,carbon_intensity,359.1855643455784
COO,May-Sep,carbon_intensity,356.7904886582673
COO,May-Sep,carbon_intensity,328.0752719107318
COO,Oct-Dec,carbon_intensity,341.65113221226295
COO,Oct-Dec,carbon_intensity,299.8566703611173
COO,Oct-Dec,carbon_intensity,295.4474818856532
COO,Jan-Apr,carbon_intensity,385.4336355152684
COO,Jan-Apr,carbon_intensity,336.3100300151232
COO,Jan-Apr,carbon_intensity,294.43003188059475
COO,Jan-Apr,carbon_intensity,306.031759579722
COO,May-Sep,carbon_intensity,340.31146895337514
COO,May-Sep,carbon_intensity,341.44332343308906
COO,May-Sep,carbon_intensity,340.4934364841202
COO,May-Sep,carbon_intensity,362.91111160810846
COO,May-Sep,carbon_intensity,325.40324366459976
COO,Oct-Dec,carbon_intensity,336.42540926224865
COO,Oct-Dec,carbon_intensity,330.9930619208458
COO,Oct-Dec,carbon_intensity,322.5543147266125
COO,Jan-Apr,carbon_intensity,317.8773797496896
COO,Jan-Apr,carbon_intensity,278.6087532180817
COO,Jan-Apr,carbon_intensity,325.6829889059399
COO,Jan-Apr,carbon_intensity,309.0270300727815
COO,May-Sep,carbon_intensity,341.02226358366937
COO,May-Sep,carbon_intensity,333.9636691885129
COO,May-Sep,carbon_intensity,335.31261609965446
COO,May-Sep,carbon_intensity,356.5583303569876
COO,May-Sep,carbon_intensity,326.56151970492965
COO,Oct-Dec,carbon_intensity,328.4896445483487
COO,Oct-Dec,carbon_intensity,339.89520414261887
COO,Oct-Dec,carbon_intensity,359.2789640979831
COO,Jan-Apr,carbon_intensity,346.7728847925586
COO,Jan-Apr,carbon_intensity,314.2787940634164
COO,Jan-Apr,carbon_intensity,317.9132398651029
COO,May-Sep,carbon_intensity,333.85858929793756
COO,May-Sep,carbon_intensity,330.1216090952322
COO,May-Sep,carbon_intensity,351.6818859678926
COO,May-Sep,carbon_intensity,356.9189567292728
COO,May-Sep,carbon_intensity,332.9480188875137
COO,Oct-Dec,carbon_intensity,319.70236427552805
COO,Oct-Dec,carbon_intensity,333.75720538841045
COO,Oct-Dec,carbon_intensity,359.1312189907249
COO,Jan-Apr,carbon_intensity,320.25299276288035
COO,Jan-Apr,carbon_intensity,268.39166433744987
COO,Jan-Apr,carbon_intensity,309.6929698800451
COO,May-Sep,carbon_intensity,324.4288593170225
COO,May-Sep,carbon_intensity,329.3622399993476
COO,May-Sep,carbon_intensity,354.22667783087786
COO,May-Sep,carbon_intensity,358.50917399858025
COO,May-Sep,carbon_intensity,357.4828787663375
COO,Oct-Dec,carbon_intensity,328.05779326077186
COO,Oct-Dec,carbon_intensity,323.9708019559671
COO,Oct-Dec,carbon_intensity,341.87464247128656
COO,Jan-Apr,carbon_intensity,343.63234374141274
COO,Jan-Apr,carbon_intensity,308.0308367785683
COO,May-Sep,carbon_intensity,343.6998810562219
COO,May-Sep,carbon_intensity,353.7862174862269
COO,May-Sep,carbon_intensity,357.4866833737445
COO,Oct-Dec,carbon_intensity,334.60572803655907
COO,Oct-Dec,carbon_intensity,366.29131560076365
NCO,Jan-Apr,carbon_intensity,367.9793186618935
NCO,Jan-Apr,carbon_intensity,343.2969713748348
NCO,Jan-Apr,carbon_intensity,337.1606248136282
NCO,Jan-Apr,carbon_intensity,317.95867269671095
NCO,May-Sep,carbon_intensity,340.61045398846517
NCO,May-Sep,carbon_intensity,328.03954797292687
NCO,May-Sep,carbon_intensity,337.48221030496904
NCO,May-Sep,carbon_intensity,343.4529163938688
NCO,May-Sep,carbon_intensity,349.1675378896344
NCO,Oct-Dec,carbon_intensity,346.3685194477311
NCO,Oct-Dec,carbon_intensity,342.3465941927535
NCO,Oct-Dec,carbon_intensity,359.9067103116746
NCO,Jan-Apr,carbon_intensity,357.204280496453
NCO,Jan-Apr,carbon_intensity,343.73132574179675
NCO,Jan-Apr,carbon_intensity,341.90461016195667
NCO,Jan-Apr,carbon_intensity,330.40077186591935
NCO,May-Sep,carbon_intensity,364.07598364992646
NCO,May-Sep,carbon_intensity,333.2729967296331
NCO,May-Sep,carbon_intensity,337.40234239696105
NCO,May-Sep,carbon_intensity,340.7464624424093
NCO,May-Sep,carbon_intensity,349.41158794230654
NCO,Oct-Dec,carbon_intensity,337.8601892514884
NCO,Oct-Dec,carbon_intensity,348.9974747561926
NCO,Oct-Dec,carbon_intensity,350.7143633762536
NCO,Jan-Apr,carbon_intensity,359.5577618428793
NCO,Jan-Apr,carbon_intensity,340.37502880455435
NCO,Jan-Apr,carbon_intensity,336.4083160369269
NCO,Jan-Apr,carbon_intensity,329.3423691931048
NCO,May-Sep,carbon_intensity,340.3431439096041
NCO,May-Sep,carbon_intensity,328.8579434865867
NCO,May-Sep,carbon_intensity,337.7155667409413
NCO,May-Sep,carbon_intensity,336.92606480571646
NCO,May-Sep,carbon_intensity,345.74938589096433
NCO,Oct-Dec,carbon_intensity,340.14495435364046
NCO,Oct-Dec,carbon_intensity,349.01624714616503
NCO,Oct-Dec,carbon_intensity,352.9184065519805
NCO,Jan-Apr,carbon_intensity,352.09844524946016
NCO,Jan-Apr,carbon_intensity,327.81736130085284
NCO,Jan-Apr,carbon_intensity,329.321205955799
NCO,Jan-Apr,carbon_intensity,340.97859967491337
NCO,May-Sep,carbon_intensity,331.3563178602606
NCO,May-Sep,carbon_intensity,333.744598700823
NCO,May-Sep,carbon_intensity,342.1827830754571
NCO,May-Sep,carbon_intensity,342.09931387708696
NCO,May-Sep,carbon_intensity,347.4039216599429
NCO,Oct-Dec,carbon_intensity,336.09212748395277
NCO,Oct-Dec,carbon_intensity,338.0201387106563
NCO,Oct-Dec,carbon_intensity,349.50953814283935
NCO,Jan-Apr,carbon_intensity,375.0856706207351
NCO,Jan-Apr,carbon_intensity,343.8336958008672
NCO,Jan-Apr,carbon_intensity,369.99581625795804
NCO,Jan-Apr,carbon_intensity,325.95443681237293
NCO,May-Sep,carbon_intensity,338.6121846941999
NCO,May-Sep,carbon_intensity,358.9954421300601
NCO,May-Sep,carbon_intensity,347.14999675247674
NCO,May-Sep,carbon_intensity,346.57595705267005
NCO,May-Sep,carbon_intensity,346.0667322167994
NCO,Oct-Dec,carbon_intensity,341.04206626686306
NCO,Oct-Dec,carbon_intensity,342.7818603327999
NCO,Oct-Dec,carbon_intensity,351.921080231938
NCO,Jan-Apr,carbon_intensity,352.34245905257734
NCO,Jan-Apr,carbon_intensity,379.76084012699033
NCO,Jan-Apr,carbon_intensity,337.367867868608
NCO,Jan-Apr,carbon_intensity,374.8067274251578
NCO,May-Sep,carbon_intensity,346.82325325877156
NCO,May-Sep,carbon_intensity,370.69147284240705
NCO,May-Sep,carbon_intensity,340.9124718528581
NCO,May-Sep,carbon_intensity,343.3722835900604
NCO,May-Sep,carbon_intensity,338.09641583988474
NCO,Oct-Dec,carbon_intensity,343.3195325685475
NCO,Oct-Dec,carbon_intensity,352.0719511836502
NCO,Oct-Dec,carbon_intensity,371.8215034742576
NCO,Jan-Apr,carbon_intensity,348.94396397420184
NCO,Jan-Apr,carbon_intensity,380.73492806225073
NCO,Jan-Apr,carbon_intensity,331.72580567508743
NCO,Jan-Apr,carbon_intensity,333.8555466562164
NCO,May-Sep,carbon_intensity,335.2857950230065
NCO,May-Sep,carbon_intensity,344.83162357807237
NCO,May-Sep,carbon_intensity,340.7689608318659
NCO,May-Sep,carbon_intensity,343.10242512769327
NCO,May-Sep,carbon_intensity,328.6150434080734
NCO,Oct-Dec,carbon_intensity,333.9603988063025
NCO,Oct-Dec,carbon_intensity,347.5293180426094
NCO,Oct-Dec,carbon_intensity,361.7392377434516
NCO,Jan-Apr,carbon_intensity,350.2932970046433
NCO,Jan-Apr,carbon_intensity,341.08612890490605
NCO,Jan-Apr,carbon_intensity,325.57308332643635
NCO,Jan-Apr,carbon_intensity,353.47394664885576
NCO,May-Sep,carbon_intensity,316.20785338243945
NCO,May-Sep,carbon_intensity,342.23427561095826
NCO,May-Sep,carbon_intensity,345.6087331427704
NCO,May-Sep,carbon_intensity,342.9884078292211
NCO,May-Sep,carbon_intensity,336.42634699865243
NCO,Oct-Dec,carbon_intensity,333.1788791747955
NCO,Oct-Dec,carbon_intensity,355.18636910630477
NCO,Oct-Dec,carbon_intensity,368.3015973833936
NCO,Jan-Apr,carbon_intensity,356.0207198038992
NCO,Jan-Apr,carbon_intensity,343.7530664956338
NCO,Jan-Apr,carbon_intensity,327.5122828290207
NCO,Jan-Apr,carbon_intensity,325.2801613807712
NCO,May-Sep,carbon_intensity,316.4205173582644
NCO,May-Sep,carbon_intensity,343.1927943851757
NCO,May-Sep,carbon_intensity,345.8317006044988
NCO,May-Sep,carbon_intensity,343.52510064971614
NCO,May-Sep,carbon_intensity,329.30936569214174
NCO,Oct-Dec,carbon_intensity,333.91356919166594
NCO,Oct-Dec,carbon_intensity,352.97921538524713
NCO,Oct-Dec,carbon_intensity,370.61679849368085
NCO,Jan-Apr,carbon_intensity,378.6125318569667
NCO,Jan-Apr,carbon_intensity,371.99395594607483
NCO,Jan-Apr,carbon_intensity,332.18671022023295
NCO,Jan-Apr,carbon_intensity,321.9299163895874
NCO,May-Sep,carbon_intensity,321.7859059361817
NCO,May-Sep,carbon_intensity,341.186160072678
NCO,May-Sep,carbon_intensity,346.6185788310206
NCO,May-Sep,carbon_intensity,337.26960094251234
NCO,May-Sep,carbon_intensity,334.6905486001058
NCO,Oct-Dec,carbon_intensity,338.8876912271375
NCO,Oct-Dec,carbon_intensity,362.98642166631487
NCO,Oct-Dec,carbon_intensity,368.6722923011258
NCO,Jan-Apr,carbon_intensity,346.3891963117931
NCO,Jan-Apr,carbon_intensity,347.68568352275906
NCO,Jan-Apr,carbon_intensity,337.163470329569
NCO,Jan-Apr,carbon_intensity,317.6125044948099
NCO,May-Sep,carbon_intensity,324.5017371802753
NCO,May-Sep,carbon_intensity,339.3945786926698
NCO,May-Sep,carbon_intensity,346.0213256799895
NCO,May-Sep,carbon_intensity,337.06694168921905
NCO,May-Sep,carbon_intensity,337.7999784481506
NCO,Oct-Dec,carbon_intensity,351.8020341569102
NCO,Oct-Dec,carbon_intensity,345.93326030147887
NCO,Oct-Dec,carbon_intensity,427.4416081318081
NCO,Jan-Apr,carbon_intensity,350.0874391571903
NCO,Jan-Apr,carbon_intensity,340.47473255212066
NCO,Jan-Apr,carbon_intensity,330.6186748471645
NCO,Jan-Apr,carbon_intensity,320.34869063157606
NCO,May-Sep,carbon_intensity,326.47344565318167
NCO,May-Sep,carbon_intensity,330.21691822169765
NCO,May-Sep,carbon_intensity,343.94311440927385
NCO,May-Sep,carbon_intensity,341.63298474214145
NCO,May-Sep,carbon_intensity,337.2665971626965
NCO,Oct-Dec,carbon_intensity,331.7034930830493
NCO,Oct-Dec,carbon_intensity,346.63356786560985
NCO,Oct-Dec,carbon_intensity,357.3974168581915
NCO,Jan-Apr,carbon_intensity,364.9734679672713
NCO,Jan-Apr,carbon_intensity,330.88075638578636
NCO,Jan-Apr,carbon_intensity,325.892115088335
NCO,Jan-Apr,carbon_intensity,317.81262090507073
NCO,May-Sep,carbon_intensity,318.324618118033
NCO,May-Sep,carbon_intensity,328.99885857007956
NCO,May-Sep,carbon_intensity,332.44680436850746
NCO,May-Sep,carbon_intensity,341.0348130382069
NCO,May-Sep,carbon_intensity,337.7208475116937
NCO,Oct-Dec,carbon_intensity,343.4713585491146
NCO,Oct-Dec,carbon_intensity,352.0994419013781
NCO,Oct-Dec,carbon_intensity,361.7045522138292
NCO,Jan-Apr,carbon_intensity,366.0508208752934
NCO,Jan-Apr,carbon_intensity,333.1476326752474
NCO,Jan-Apr,carbon_intensity,334.36267691429987
NCO,Jan-Apr,carbon_intensity,346.2282876238586
NCO,May-Sep,carbon_intensity,322.2663366910693
NCO,May-Sep,carbon_intensity,335.9747049965424
NCO,May-Sep,carbon_intensity,341.0729125833022
NCO,May-Sep,carbon_intensity,340.21836324966944
NCO,May-Sep,carbon_intensity,333.2951153362321
NCO,Oct-Dec,carbon_intensity,340.40857732283206
NCO,Oct-Dec,carbon_intensity,359.5595506509316
NCO,Oct-Dec,carbon_intensity,360.44137252984746
NCO,Jan-Apr,carbon_intensity,347.38663119632946
NCO,Jan-Apr,carbon_intensity,339.8868186172427
NCO,Jan-Apr,carbon_intensity,330.0805940355532
NCO,Jan-Apr,carbon_intensity,404.08633879964776
NCO,May-Sep,carbon_intensity,322.8844949972384
NCO,May-Sep,carbon_intensity,335.79846168171406
NCO,May-Sep,carbon_intensity,344.52349986507994
NCO,May-Sep,carbon_intensity,339.69984395996727
NCO,May-Sep,carbon_intensity,335.7320615395941
NCO,Oct-Dec,carbon_intensity,388.21678431507314
NCO,Oct-Dec,carbon_intensity,363.58044287513763
NCO,Oct-Dec,carbon_intensity,376.7934018172569
NCO,Jan-Apr,carbon_intensity,347.7467034057752
NCO,Jan-Apr,carbon_intensity,349.88350619756574
NCO,Jan-Apr,carbon_intensity,340.1788652960521
NCO,Jan-Apr,carbon_intensity,320.71340560063135
NCO,May-Sep,carbon_intensity,333.7141563907102
NCO,May-Sep,carbon_intensity,345.8791616262635
NCO,May-Sep,carbon_intensity,351.85360591638045
NCO,May-Sep,carbon_intensity,343.3443023668097
NCO,May-Sep,carbon_intensity,332.3913253809324
NCO,Oct-Dec,carbon_intensity,359.1725062069015
NCO,Oct-Dec,carbon_intensity,380.3961154411684
NCO,Oct-Dec,carbon_intensity,351.7177663743835
NCO,Jan-Apr,carbon_intensity,348.6052350748238
NCO,Jan-Apr,carbon_intensity,349.5876233260838
NCO,Jan-Apr,carbon_intensity,330.1301831407137
NCO,Jan-Apr,carbon_intensity,319.02471051996434
NCO,May-Sep,carbon_intensity,338.0859633691631
NCO,May-Sep,carbon_intensity,339.1648608528948
NCO,May-Sep,carbon_intensity,361.2567679393724
NCO,May-Sep,carbon_intensity,332.8401940832033
NCO,May-Sep,carbon_intensity,336.7448634244585
NCO,Oct-Dec,carbon_intensity,352.15259465245043
NCO,Oct-Dec,carbon_intensity,359.8143068472959
NCO,Oct-Dec,carbon_intensity,357.411227971107
NCO,Jan-Apr,carbon_intensity,365.0504756919768
NCO,Jan-Apr,carbon_intensity,406.68436149963975
NCO,Jan-Apr,carbon_intensity,326.4047113763761
NCO,Jan-Apr,carbon_intensity,316.0406801275955
NCO,May-Sep,carbon_intensity,335.068867403681
NCO,May-Sep,carbon_intensity,334.6401956431013
NCO,May-Sep,carbon_intensity,352.63205890630576
NCO,May-Sep,carbon_intensity,335.9488873561058
NCO,May-Sep,carbon_intensity,335.4772293960121
NCO,Oct-Dec,carbon_intensity,345.8149616120641
NCO,Oct-Dec,carbon_intensity,344.79376086816114
NCO,Oct-Dec,carbon_intensity,351.1724136772997
NCO,Jan-Apr,carbon_intensity,347.8133873907797
NCO,Jan-Apr,carbon_intensity,349.3233324798372
NCO,Jan-Apr,carbon_intensity,326.6281565488128
NCO,Jan-Apr,carbon_intensity,321.67539206886585
NCO,May-Sep,carbon_intensity,341.68983903473145
NCO,May-Sep,carbon_intensity,333.6254347123682
NCO,May-Sep,carbon_intensity,346.1426048210717
NCO,May-Sep,carbon_intensity,337.8955364961761
NCO,May-Sep,carbon_intensity,346.8581434602141
NCO,Oct-Dec,carbon_intensity,334.23506110215465
NCO,Oct-Dec,carbon_intensity,335.88368474813336
NCO,Oct-Dec,carbon_intensity,345.61855135546614
NCO,Jan-Apr,carbon_intensity,392.83879253583547
NCO,Jan-Apr,carbon_intensity,347.83307492707684
NCO,Jan-Apr,carbon_intensity,340.3065654840759
NCO,Jan-Apr,carbon_intensity,318.89032597690834
NCO,May-Sep,carbon_intensity,338.32772895167216
NCO,May-Sep,carbon_intensity,335.66710575751705
NCO,May-Sep,carbon_intensity,336.01955006243827
NCO,May-Sep,carbon_intensity,338.21004915863676
NCO,May-Sep,carbon_intensity,340.1881581344497
NCO,Oct-Dec,carbon_intensity,337.59975677526734
NCO,Oct-Dec,carbon_intensity,333.98900056932
NCO,Oct-Dec,carbon_intensity,343.4236444132868
NCO,Jan-Apr,carbon_intensity,360.6110825317791
NCO,Jan-Apr,carbon_intensity,341.14035592396175
NCO,Jan-Apr,carbon_intensity,337.0743354471252
NCO,Jan-Apr,carbon_intensity,321.70733771838695
NCO,May-Sep,carbon_intensity,341.42406940499666
NCO,May-Sep,carbon_intensity,336.6285117227184
NCO,May-Sep,carbon_intensity,335.85171559743833
NCO,May-Sep,carbon_intensity,336.7278636544717
NCO,May-Sep,carbon_intensity,335.7785987960803
NCO,Oct-Dec,carbon_intensity,339.04812469952714
NCO,Oct-Dec,carbon_intensity,351.24565412145563
NCO,Oct-Dec,carbon_intensity,347.59041247243454
NCO,Jan-Apr,carbon_intensity,346.2608124551327
NCO,Jan-Apr,carbon_intensity,339.2085012113051
NCO,Jan-Apr,carbon_intensity,329.5361199781073
NCO,Jan-Apr,carbon_intensity,315.81502390127054
NCO,May-Sep,carbon_intensity,349.75401166922273
NCO,May-Sep,carbon_intensity,337.35194905996934
NCO,May-Sep,carbon_intensity,342.0251469570726
NCO,May-Sep,carbon_intensity,339.2986364772094
NCO,May-Sep,carbon_intensity,342.6780336526847
NCO,Oct-Dec,carbon_intensity,366.66113143002855
NCO,Oct-Dec,carbon_intensity,362.1917603829508
NCO,Oct-Dec,carbon_intensity,361.50000387366583
NCO,Jan-Apr,carbon_intensity,356.0351887213704
NCO,Jan-Apr,carbon_intensity,340.1334349550696
NCO,Jan-Apr,carbon_intensity,338.2587414289577
NCO,Jan-Apr,carbon_intensity,321.7576281049925
NCO,May-Sep,carbon_intensity,350.6584574755755
NCO,May-Sep,carbon_intensity,338.79227299995074
NCO,May-Sep,carbon_intensity,350.4245223483233
NCO,May-Sep,carbon_intensity,343.4803644741098
NCO,May-Sep,carbon_intensity,329.7983130349302
NCO,Oct-Dec,carbon_intensity,354.59674821185035
NCO,Oct-Dec,carbon_intensity,348.16031853375574
NCO,Oct-Dec,carbon_intensity,349.80679584438195
NCO,Jan-Apr,carbon_intensity,368.01299189428426
NCO,Jan-Apr,carbon_intensity,357.28104963835
NCO,Jan-Apr,carbon_intensity,339.41226065469107
NCO,Jan-Apr,carbon_intensity,327.4176140181402
NCO,May-Sep,carbon_intensity,343.657952476781
NCO,May-Sep,carbon_intensity,338.75512897469724
NCO,May-Sep,carbon_intensity,352.90768697195347
NCO,May-Sep,carbon_intensity,342.55117241079466
NCO,May-Sep,carbon_intensity,339.1797579425567
NCO,Oct-Dec,carbon_intensity,338.233994880626
NCO,Oct-Dec,carbon_intensity,372.2465313957386
NCO,Oct-Dec,carbon_intensity,349.1924697733754
NCO,Jan-Apr,carbon_intensity,354.91806651336765
NCO,Jan-Apr,carbon_intensity,336.1891131695953
NCO,Jan-Apr,carbon_intensity,341.33240627745744
NCO,Jan-Apr,carbon_intensity,356.3529874880251
NCO,May-Sep,carbon_intensity,337.86000359479453
NCO,May-Sep,carbon_intensity,342.56416242585556
NCO,May-Sep,carbon_intensity,356.48896528898933
NCO,May-Sep,carbon_intensity,341.4764114207251
NCO,May-Sep,carbon_intensity,331.40911771575577
NCO,Oct-Dec,carbon_intensity,338.90428726975733
NCO,Oct-Dec,carbon_intensity,353.0186407310401
NCO,Oct-Dec,carbon_intensity,357.06750496462786
NCO,Jan-Apr,carbon_intensity,357.8258888446086
NCO,Jan-Apr,carbon_intensity,341.70388331849676
NCO,Jan-Apr,carbon_intensity,318.589278356597
NCO,Jan-Apr,carbon_intensity,323.4159738156305
NCO,May-Sep,carbon_intensity,343.1911458683665
NCO,May-Sep,carbon_intensity,343.74477868913254
NCO,May-Sep,carbon_intensity,354.2581414532116
NCO,May-Sep,carbon_intensity,341.06290634622815
NCO,May-Sep,carbon_intensity,331.6781282450681
NCO,Oct-Dec,carbon_intensity,363.9995028980178
NCO,Oct-Dec,carbon_intensity,348.4279288176516
NCO,Oct-Dec,carbon_intensity,359.5031371653625
NCO,Jan-Apr,carbon_intensity,390.6112784447104
NCO,Jan-Apr,carbon_intensity,366.3005764896528
NCO,Jan-Apr,carbon_intensity,319.8432587546419
NCO,Jan-Apr,carbon_intensity,323.377585683366
NCO,May-Sep,carbon_intensity,336.49870006127867
NCO,May-Sep,carbon_intensity,345.1476034478863
NCO,May-Sep,carbon_intensity,338.25847128960345
NCO,May-Sep,carbon_intensity,345.9874761419408
NCO,May-Sep,carbon_intensity,330.11621673912515
NCO,Oct-Dec,carbon_intensity,359.13330136312067
NCO,Oct-Dec,carbon_intensity,358.8592847676344
NCO,Oct-Dec,carbon_intensity,380.99468903765325
NCO,Jan-Apr,carbon_intensity,359.92870346406875
NCO,Jan-Apr,carbon_intensity,347.99044213306183
NCO,Jan-Apr,carbon_intensity,330.60077038597484
NCO,Jan-Apr,carbon_intensity,330.5533699974665
NCO,May-Sep,carbon_intensity,337.16158229639626
