Replicate,Date,Hour,Day,Month,Year,Israel energy demand,Jordan energy demand,West Bank energy demand,Gaza energy demand,Israel wind,Israel solar,Jordan wind,Jordan solar,West Bank wind,West Bank solar,Gaza wind,Gaza solar
1,09/01/2018 16:00,16,9,1,2018,7420.079326,2882,726.6169628,188.9204103,0.12,0.03,0.84,0.41,0.1,0.3,0.1,0.3
1,09/01/2018 17:00,17,9,1,2018,8238.056247,3016,760.2894562,197.6752586,0.16,0,0.71,0.11,0.2,0.1,0.2,0.1
1,09/01/2018 18:00,18,9,1,2018,9259.242709,2907,732.8197905,190.5331455,0.15,0,0.51,0,0.2,0,0.2,0
1,09/01/2018 19:00,19,9,1,2018,9536.583317,2808,708.0084796,184.0822047,0.11,0,0.16,0,0.1,0,0.1,0
1,09/01/2018 20:00,20,9,1,2018,9533.774129,2759,695.6028241,180.8567343,0.14,0,0.06,0,0.1,0,0.1,0
1,09/01/2018 21:00,21,9,1,2018,9210.102496,2629,662.816449,172.3322767,0.02,0,0.07,0,0,0,0,0
1,09/01/2018 22:00,22,9,1,2018,8567.205211,2436,614.0799454,159.6607858,0.02,0,0.07,0,0,0,0,0
1,09/01/2018 23:00,23,9,1,2018,7718.260377,2221,560.0267323,145.6069504,0.04,0,0.05,0,0,0,0,0
1,10/01/2018 00:00,0,10,1,2018,6690.355157,1982,499.6072454,129.8978838,0.02,0,0.26,0,0,0,0,0
1,10/01/2018 01:00,1,10,1,2018,5982.627458,1833,462.136702,120.1555425,0.02,0,0.3,0,0,0,0,0
1,10/01/2018 02:00,2,10,1,2018,5584.008079,1741,438.9406513,114.1245693,0,0,0.17,0,0,0,0,0
1,10/01/2018 03:00,3,10,1,2018,5423.784525,1684,424.6661586,110.4132012,0,0,0.26,0,0,0,0,0
1,10/01/2018 04:00,4,10,1,2018,5425.314588,1748,440.7249629,114.5884904,0,0,0.46,0,0,0,0,0
1,10/01/2018 05:00,5,10,1,2018,5683.626495,1911,481.7641295,125.2586737,0,0,0.67,0,0,0,0,0
1,10/01/2018 06:00,6,10,1,2018,6403.662168,2067,521.0189845,135.464936,0,0,0.84,0,0,0,0,0
1,10/01/2018 07:00,7,10,1,2018,7236.279925,2272,572.7640207,148.9186454,0,0.02,0.86,0,0,0,0,0
1,10/01/2018 08:00,8,10,1,2018,7497.738145,2470,622.7247452,161.9084338,0,0.24,0.95,0.05,0,0,0,0
1,10/01/2018 09:00,9,10,1,2018,7551.4456,2605,656.6266654,170.722933,0.01,0.48,0.8,0.28,0,0.2,0,0.2
1,10/01/2018 10:00,10,10,1,2018,7466.845121,2704,681.6070277,177.2178272,0,0.59,0.6,0.56,0,0.5,0,0.5
1,10/01/2018 11:00,11,10,1,2018,7378.465027,2767,697.665832,181.3931163,0,0.68,0.73,0.71,0,0.6,0,0.6
1,10/01/2018 12:00,12,10,1,2018,7241.339512,2743,691.4207414,179.7693928,0,0.68,0.5,0.68,0,0.6,0,0.6
1,10/01/2018 13:00,13,10,1,2018,7168.554742,2751,693.5976016,180.3353764,0,0.61,0.65,0.69,0,0.6,0,0.6
1,10/01/2018 14:00,14,10,1,2018,7219.04528,2800,705.8736653,183.527153,0,0.48,0.81,0.62,0,0.5,0,0.5
1,10/01/2018 15:00,15,10,1,2018,7342.199729,2824,712.0116972,185.1230413,0,0.29,0.71,0.45,0,0.4,0,0.4
1,10/01/2018 16:00,16,10,1,2018,7589.082638,2902,731.5677522,190.2076156,0,0.08,0.24,0.22,0,0.2,0,0.2
1,10/01/2018 17:00,17,10,1,2018,8431.246148,3036,765.4696725,199.0221148,0.02,0,0.29,0.06,0,0.1,0,0.1
1,10/01/2018 18:00,18,10,1,2018,9206.991845,2927,737.8128428,191.8313391,0.18,0,0.15,0,0.2,0,0.2,0
1,10/01/2018 19:00,19,10,1,2018,9358.00248,2827,712.8324805,185.3364449,0.38,0,0.15,0,0.4,0,0.4,0
1,10/01/2018 20:00,20,10,1,2018,9301.763169,2778,700.3422994,182.0889978,0.34,0,0.09,0,0.3,0,0.3,0
1,10/01/2018 21:00,21,10,1,2018,8985.015121,2647,667.332535,173.5064591,0.43,0,0.04,0,0.4,0,0.4,0
1,10/01/2018 22:00,22,10,1,2018,8395.387401,2452,618.2639662,160.7486312,0.35,0,0.09,0,0.3,0,0.3,0
1,10/01/2018 23:00,23,10,1,2018,7639.441717,2236,563.8424627,146.5990403,0.36,0,0.1,0,0.4,0,0.4,0
1,11/01/2018 00:00,0,11,1,2018,6665.985913,1887,475.8343997,123.7169439,0.28,0,0.1,0,0.3,0,0.3,0
1,11/01/2018 01:00,1,11,1,2018,5893.152497,1746,440.1468197,114.4381731,0.28,0,0.24,0,0.3,0,0.3,0
1,11/01/2018 02:00,2,11,1,2018,5546.304867,1658,418.0545083,108.6941722,0.28,0,0.23,0,0.3,0,0.3,0
1,11/01/2018 03:00,3,11,1,2018,5389.281483,1604,404.4592397,105.1594023,0.14,0,0.44,0,0.1,0,0.1,0
1,11/01/2018 04:00,4,11,1,2018,5352.201161,1665,419.7539169,109.1360184,0.18,0,0.39,0,0.2,0,0.2,0
1,11/01/2018 05:00,5,11,1,2018,5676.646014,1820,458.840314,119.2984816,0.24,0,0.41,0,0.2,0,0.2,0
1,11/01/2018 06:00,6,11,1,2018,6406.482658,1968,496.2273025,129.0190987,0.23,0,0.08,0,0.2,0,0.2,0
1,11/01/2018 07:00,7,11,1,2018,7200.150005,2164,545.5101511,141.8326393,0.18,0.06,0.05,0,0.2,0,0.2,0
1,11/01/2018 08:00,8,11,1,2018,7450.30387,2352,593.093591,154.2043337,0.18,0.28,0.01,0.05,0.2,0,0.2,0
1,11/01/2018 09:00,9,11,1,2018,7456.664033,2481,625.3823539,162.599412,0.22,0.49,0,0.26,0.2,0.2,0.2,0.2
1,11/01/2018 10:00,10,11,1,2018,7337.407469,2575,649.1740738,168.7852592,0.08,0.62,0,0.6,0.1,0.5,0.1,0.5
1,11/01/2018 11:00,11,11,1,2018,7157.768065,2636,664.468751,172.7618753,0.01,0.66,0.04,0.75,0,0.6,0,0.6
1,11/01/2018 12:00,12,11,1,2018,7015.607109,2612,658.520821,171.2154135,0.06,0.66,0.06,0.84,0.1,0.7,0.1,0.7
1,11/01/2018 13:00,13,11,1,2018,6953.124651,2620,660.5940994,171.7544659,0.1,0.61,0.06,0.86,0.1,0.7,0.1,0.7
1,11/01/2018 14:00,14,11,1,2018,6865.46104,2667,672.2860304,174.7943679,0.1,0.49,0.07,0.8,0.1,0.7,0.1,0.7
1,11/01/2018 15:00,15,11,1,2018,6940.882653,2690,678.1319959,176.3143189,0.07,0.29,0.08,0.68,0.1,0.6,0.1,0.6
1,11/01/2018 16:00,16,11,1,2018,6911.309869,2764,696.7575138,181.1569536,0.1,0.08,0.1,0.45,0.1,0.4,0.1,0.4
1,11/01/2018 17:00,17,11,1,2018,7500.346301,2892,729.0462767,189.5520319,0.04,0,0.02,0.13,0,0.1,0,0.1
1,11/01/2018 18:00,18,11,1,2018,8510.461548,2787,702.7054438,182.7034154,0.03,0,0.04,0,0,0,0,0
1,11/01/2018 19:00,19,11,1,2018,8776.983737,2693,678.9137238,176.5175682,0.03,0,0.04,0,0,0,0,0
1,11/01/2018 20:00,20,11,1,2018,8781.296589,2646,667.0178638,173.4246446,0,0,0.03,0,0,0,0,0
1,11/01/2018 21:00,21,11,1,2018,8498.841117,2521,635.5788053,165.2504894,0,0,0.06,0,0,0,0,0
1,11/01/2018 22:00,22,11,1,2018,7980.740868,2336,588.8450696,153.0997181,0.02,0,0.25,0,0,0,0,0
1,11/01/2018 23:00,23,11,1,2018,7476.530837,2130,537.0131082,139.6234081,0.06,0,0.63,0,0.1,0,0.1,0
1,12/01/2018 00:00,0,12,1,2018,6664.720476,1916,483.124739,125.6124322,0.12,0,0.49,0,0.1,0,0.1,0
1,12/01/2018 01:00,1,12,1,2018,5958.934323,1773,446.8903836,116.1914997,0.11,0,0.48,0,0.1,0,0.1,0
1,12/01/2018 02:00,2,12,1,2018,5553.955935,1684,424.4595922,110.359494,0.17,0,0.5,0,0.2,0,0.2,0
1,12/01/2018 03:00,3,12,1,2018,5313.383034,1629,410.6560282,106.7705673,0.24,0,0.31,0,0.2,0,0.2,0
1,12/01/2018 04:00,4,12,1,2018,5274.089376,1690,426.1850377,110.8081098,0.35,0,0.49,0,0.4,0,0.4,0
1,12/01/2018 05:00,5,12,1,2018,5460.454911,1848,465.8702841,121.1262739,0.29,0,0.18,0,0.3,0,0.3,0
1,12/01/2018 06:00,6,12,1,2018,5795.356927,1998,503.830085,130.9958221,0.2,0,0.32,0,0.2,0,0.2,0
1,12/01/2018 07:00,7,12,1,2018,6201.892738,2197,553.8680044,144.0056811,0.14,0.05,0.34,0,0.1,0,0.1,0
1,12/01/2018 08:00,8,12,1,2018,6580.408389,2389,602.1804783,156.5669244,0.09,0.23,0.2,0.05,0.1,0,0.1,0
1,12/01/2018 09:00,9,12,1,2018,6807.376878,2519,634.9639427,165.0906251,0.09,0.47,0.04,0.27,0.1,0.2,0.1,0.2
1,12/01/2018 10:00,10,12,1,2018,6943.412047,2614,659.1201797,171.3712467,0.1,0.61,0.23,0.53,0.1,0.4,0.1,0.4
1,12/01/2018 11:00,11,12,1,2018,7033.025616,2676,674.6491892,175.4087892,0.05,0.67,0.44,0.68,0.1,0.6,0.1,0.6
1,12/01/2018 12:00,12,12,1,2018,6914.689675,2652,668.6101299,173.8386338,0.01,0.64,0.57,0.79,0,0.7,0,0.7
1,12/01/2018 13:00,13,12,1,2018,6812.615881,2660,670.7151734,174.3859451,0.02,0.6,0.49,0.8,0,0.7,0,0.7
1,12/01/2018 14:00,14,12,1,2018,6913.957707,2707,682.5862384,177.472422,0.05,0.49,0.78,0.74,0,0.6,0,0.6
1,12/01/2018 15:00,15,12,1,2018,7022.585163,2731,688.521771,179.0156604,0.04,0.29,0.82,0.57,0,0.5,0,0.5
1,12/01/2018 16:00,16,12,1,2018,7256.385706,2806,707.4326536,183.9324899,0.09,0.07,0.91,0.34,0.1,0.3,0.1,0.3
1,12/01/2018 17:00,17,12,1,2018,7476.294624,2936,740.216118,192.4561907,0.07,0,0.92,0.1,0.1,0.1,0.1,0.1
1,12/01/2018 18:00,18,12,1,2018,8001.508756,2830,713.4717128,185.5026453,0.05,0,0.99,0,0,0,0,0
1,12/01/2018 19:00,19,12,1,2018,7797.518508,2734,689.3154759,179.2220237,0.01,0,0.9,0,0,0,0,0
1,12/01/2018 20:00,20,12,1,2018,7395.128365,2686,677.2373574,176.0817129,0,0,0.95,0,0,0,0,0
1,12/01/2018 21:00,21,12,1,2018,7239.52274,2560,645.3166157,167.7823201,0,0,1,0,0,0,0,0
1,12/01/2018 22:00,22,12,1,2018,7004.869464,2371,597.8668646,155.4453848,0,0,1,0,0,0,0,0
1,12/01/2018 23:00,23,12,1,2018,6547.351997,2163,545.2407769,141.762602,0,0,1,0,0,0,0,0
1,13/01/2018 00:00,0,13,1,2018,6008.854418,1914,482.4907965,125.4476071,0,0,1.01,0,0,0,0,0
1,13/01/2018 01:00,1,13,1,2018,5517.832732,1770,446.3039868,116.0390366,0,0,0.97,0,0,0,0,0
1,13/01/2018 02:00,2,13,1,2018,5239.479208,1681,423.9026283,110.2146834,0,0,0.94,0,0,0,0,0
1,13/01/2018 03:00,3,13,1,2018,5083.396007,1627,410.117177,106.630466,0.02,0,0.97,0,0,0,0,0
1,13/01/2018 04:00,4,13,1,2018,5046.82878,1688,425.6258098,110.6627105,0.14,0,0.99,0,0.1,0,0.1,0
1,13/01/2018 05:00,5,13,1,2018,5145.576955,1845,465.2589823,120.9673354,0.28,0,0.99,0,0.3,0,0.3,0
1,13/01/2018 06:00,6,13,1,2018,5304.595675,1996,503.1689735,130.8239331,0.23,0,0.94,0,0.2,0,0.2,0
1,13/01/2018 07:00,7,13,1,2018,5235.618043,2194,553.1412345,143.816721,0.2,0.04,0.87,0,0.2,0,0.2,0
1,13/01/2018 08:00,8,13,1,2018,5615.513006,2385,601.3903142,156.3614817,0,0.22,0.95,0.05,0,0,0,0
1,13/01/2018 09:00,9,13,1,2018,5900.295508,2515,634.1307611,164.8739979,0,0.4,0.98,0.29,0,0.2,0,0.2
1,13/01/2018 10:00,10,13,1,2018,6030.106027,2611,658.2553009,171.1463782,0.01,0.54,0.84,0.54,0,0.5,0,0.5
1,13/01/2018 11:00,11,13,1,2018,5972.150129,2672,673.7639337,175.1786228,0.22,0.63,0.82,0.7,0.2,0.6,0.2,0.6
1,13/01/2018 12:00,12,13,1,2018,5874.092885,2649,667.7327987,173.6105277,0.14,0.62,0.81,0.81,0.1,0.7,0.1,0.7
1,13/01/2018 13:00,13,13,1,2018,5745.251834,2657,669.83508,174.1571208,0.03,0.49,0.87,0.83,0,0.7,0,0.7
1,13/01/2018 14:00,14,13,1,2018,5638.98033,2704,681.6905682,177.2395477,0,0.33,0.55,0.77,0,0.6,0,0.6
1,13/01/2018 15:00,15,13,1,2018,5610.7645,2727,687.6183123,178.7807612,0,0.18,0.28,0.65,0,0.5,0,0.5
1,13/01/2018 16:00,16,13,1,2018,5804.824721,2802,706.5043806,183.6911389,0,0.04,0.09,0.41,0,0.3,0,0.3
1,13/01/2018 17:00,17,13,1,2018,6556.158493,2932,739.2448275,192.2036551,0,0,0.03,0.13,0,0.1,0,0.1
1,13/01/2018 18:00,18,13,1,2018,7685.674445,2826,712.5355155,185.259234,0,0,0,0,0,0,0,0
1,13/01/2018 19:00,19,13,1,2018,8033.936681,2731,688.4109757,178.9868537,0.05,0,0,0,0.1,0,0.1,0
1,13/01/2018 20:00,20,13,1,2018,8032.627857,2683,676.3487058,175.8506635,0.12,0,0,0,0.1,0,0.1,0
1,13/01/2018 21:00,21,13,1,2018,7905.778197,2556,644.4698496,167.5621609,0.08,0,0.06,0,0.1,0,0.1,0
1,13/01/2018 22:00,22,13,1,2018,7636.806311,2368,597.0823607,155.2414138,0.08,0,0.31,0,0.1,0,0.1,0
1,13/01/2018 23:00,23,13,1,2018,7031.21979,2160,544.5253275,141.5765851,0.29,0,0.71,0,0.3,0,0.3,0
1,14/01/2018 00:00,0,14,1,2018,6275.994179,1885,475.3061142,123.5795897,1.01,0,0.83,0,1,0,1,0
1,14/01/2018 01:00,1,14,1,2018,5613.168993,1744,439.6581557,114.3111205,0.76,0,0.83,0,0.8,0,0.8,0
1,14/01/2018 02:00,2,14,1,2018,5206.177695,1656,417.5903718,108.5734967,0.8,0,0.93,0,0.8,0,0.8,0
1,14/01/2018 03:00,3,14,1,2018,5028.223201,1603,404.0101971,105.0426512,0.7,0,0.55,0,0.7,0,0.7,0
1,14/01/2018 04:00,4,14,1,2018,5041.42695,1663,419.2878936,109.0148523,0.75,0,0.47,0,0.7,0,0.7,0
1,14/01/2018 05:00,5,14,1,2018,5377.007971,1818,458.3308959,119.1660329,0.07,0,0.6,0,0.1,0,0.1,0
1,14/01/2018 06:00,6,14,1,2018,6038.120987,1966,495.6763763,128.8758578,0.1,0,0.54,0,0.1,0,0.1,0
1,14/01/2018 07:00,7,14,1,2018,6985.393342,2161,544.9045095,141.6751725,0.24,0.04,0.21,0,0.2,0,0.2,0
1,14/01/2018 08:00,8,14,1,2018,7443.170836,2350,592.4351209,154.0331314,0.37,0.18,0.64,0.02,0.4,0,0.4,0
1,14/01/2018 09:00,9,14,1,2018,7725.966261,2478,624.6880358,162.4188893,0.15,0.36,0.32,0.23,0.1,0.2,0.1,0.2
1,14/01/2018 10:00,10,14,1,2018,7755.619901,2572,648.4533415,168.5978688,0.23,0.42,0.26,0.58,0.2,0.5,0.2,0.5
1,14/01/2018 11:00,11,14,1,2018,7743.844157,2633,663.7310381,172.5700699,0.64,0.31,0.11,0.76,0.6,0.6,0.6,0.6
1,14/01/2018 12:00,12,14,1,2018,7654.28646,2609,657.7897116,171.025325,0.73,0.28,0.14,0.85,0.7,0.7,0.7,0.7
1,14/01/2018 13:00,13,14,1,2018,7575.262359,2617,659.8606883,171.563779,1.11,0.22,0.07,0.69,1.1,0.6,1.1,0.6
1,14/01/2018 14:00,14,14,1,2018,7581.441807,2664,671.5396385,174.600306,1.2,0.16,0,0.8,1.2,0.7,1.2,0.7
1,14/01/2018 15:00,15,14,1,2018,7589.102332,2687,677.3791136,176.1185695,1.2,0.12,0,0.67,1.2,0.6,1.2,0.6
1,14/01/2018 16:00,16,14,1,2018,7897.354914,2761,695.983953,180.9558278,0.87,0.03,0.04,0.46,0.9,0.4,0.9,0.4
1,14/01/2018 17:00,17,14,1,2018,8780.617624,2889,728.2368679,189.3415856,0.77,0,0,0.13,0.8,0.1,0.8,0.1
1,14/01/2018 18:00,18,14,1,2018,9654.635267,2784,701.9252794,182.5005726,0.61,0,0.03,0,0.6,0,0.6,0
1,14/01/2018 19:00,19,14,1,2018,9920.861511,2690,678.1599737,176.3215932,0.22,0,0.07,0,0.2,0,0.2,0
1,14/01/2018 20:00,20,14,1,2018,9778.52639,2643,666.2773208,173.2321034,0.1,0,0.02,0,0.1,0,0.1,0
1,14/01/2018 21:00,21,14,1,2018,9298.976443,2518,634.8731668,165.0670234,0.32,0,0.2,0,0.3,0,0.3,0
1,14/01/2018 22:00,22,14,1,2018,8502.110441,2333,588.1913163,152.9297422,0.54,0,0.34,0,0.5,0,0.5,0
1,14/01/2018 23:00,23,14,1,2018,7617.9581,2128,536.4169003,139.4683941,0.2,0,0.29,0,0.2,0,0.2,0
1,15/01/2018 00:00,0,15,1,2018,6632.934929,1899,478.6871412,124.4586567,0.12,0,0.07,0,0.1,0,0.1,0
1,15/01/2018 01:00,1,15,1,2018,5903.780801,1756,442.7856056,115.1242575,0.07,0,0.12,0,0.1,0,0.1,0
1,15/01/2018 02:00,2,15,1,2018,5506.435248,1668,420.5608455,109.3458198,0.09,0,0,0,0.1,0,0.1,0
1,15/01/2018 03:00,3,15,1,2018,5348.499231,1614,406.88407,105.7898582,0.11,0,0.23,0,0.1,0,0.1,0
1,15/01/2018 04:00,4,15,1,2018,5371.784245,1675,422.2704424,109.790315,0.07,0,0.18,0,0.1,0,0.1,0
1,15/01/2018 05:00,5,15,1,2018,5680.433242,1831,461.5911718,120.0137047,0.07,0,0.28,0,0.1,0,0.1,0
1,15/01/2018 06:00,6,15,1,2018,6381.292813,1980,499.2023044,129.7925991,0.02,0,0.24,0,0,0,0,0
1,15/01/2018 07:00,7,15,1,2018,7335.574365,2177,548.7806154,142.68296,0.04,0.06,0.2,0,0,0,0,0
1,15/01/2018 08:00,8,15,1,2018,7604.057702,2367,596.6493295,155.1288257,0.02,0.25,0.06,0,0,0,0,0
1,15/01/2018 09:00,9,15,1,2018,7731.600751,2495,629.1316713,163.5742345,0.01,0.45,0.12,0.03,0,0,0,0
1,15/01/2018 10:00,10,15,1,2018,7724.66444,2590,653.0660283,169.7971674,0.02,0.58,0.08,0.08,0,0.1,0,0.1
1,15/01/2018 11:00,11,15,1,2018,7664.822013,2651,668.4524007,173.7976242,0.07,0.65,0.09,1.07,0.1,0.9,0.1,0.9
1,15/01/2018 12:00,12,15,1,2018,7608.589782,2628,662.4688114,172.241891,0.07,0.66,0.08,0.63,0.1,0.5,0.1,0.5
1,15/01/2018 13:00,13,15,1,2018,7644.996262,2636,664.5545197,172.7841751,0.59,0.6,0.19,0.66,0.6,0.5,0.6,0.5
1,15/01/2018 14:00,14,15,1,2018,7731.019391,2683,676.3165466,175.8423021,0.67,0.48,0.74,0.69,0.7,0.6,0.7,0.6
1,15/01/2018 15:00,15,15,1,2018,7723.919627,2706,682.19756,177.3713656,0.67,0.29,0.93,0.68,0.7,0.6,0.7,0.6
1,15/01/2018 16:00,16,15,1,2018,7780.162914,2780,700.9347424,182.243033,0.57,0.08,0.98,0.36,0.6,0.3,0.6,0.3
1,15/01/2018 17:00,17,15,1,2018,8421.973541,2909,733.4170842,190.6884419,0.46,0,0.58,0.06,0.5,0.1,0.5,0.1
1,15/01/2018 18:00,18,15,1,2018,9327.062137,2804,706.9183317,183.7987662,0.56,0,0.15,0,0.6,0,0.6,0
1,15/01/2018 19:00,19,15,1,2018,9543.523838,2709,682.9839746,177.5758334,0.53,0,0.08,0,0.5,0,0.5,0
1,15/01/2018 20:00,20,15,1,2018,9447.630665,2662,671.0167961,174.464367,0.43,0,0.06,0,0.4,0,0.4,0
1,15/01/2018 21:00,21,15,1,2018,9095.164458,2536,639.3892528,166.2412057,0.12,0,0.03,0,0.1,0,0.1,0
1,15/01/2018 22:00,22,15,1,2018,8453.019194,2350,592.3753372,154.0175877,0.31,0,0.04,0,0.3,0,0.3,0
1,15/01/2018 23:00,23,15,1,2018,7609.140416,2143,540.2326307,140.460484,0.31,0,0,0,0.3,0,0.3,0
1,16/01/2018 00:00,0,16,1,2018,6577.123837,1972,497.0714752,129.2385836,0.25,0,0,0,0.3,0,0.3,0
1,16/01/2018 01:00,1,16,1,2018,5825.379784,1824,459.7911146,119.5456898,0.15,0,0.04,0,0.2,0,0.2,0
1,16/01/2018 02:00,2,16,1,2018,5454.18613,1732,436.7127961,113.545327,0.12,0,0.19,0,0.1,0,0.1,0
1,16/01/2018 03:00,3,16,1,2018,5326.2495,1676,422.5107539,109.852796,0.1,0,0.16,0,0.1,0,0.1,0
1,16/01/2018 04:00,4,16,1,2018,5320.481187,1739,438.4880514,114.0068934,0.15,0,0.11,0,0.1,0,0.1,0
1,16/01/2018 05:00,5,16,1,2018,5629.886156,1901,479.3189225,124.6229199,0.11,0,0.16,0,0.1,0,0.1,0
1,16/01/2018 06:00,6,16,1,2018,6364.32761,2056,518.3745384,134.77738,0.01,0,0.51,0,0,0,0,0
1,16/01/2018 07:00,7,16,1,2018,7308.416496,2260,569.8569412,148.1628047,0,0.02,0.83,0,0,0,0,0
1,16/01/2018 08:00,8,16,1,2018,7426.028196,2457,619.5640888,161.0866631,0,0.17,0.95,0,0,0,0,0
1,16/01/2018 09:00,9,16,1,2018,7625.932624,2591,653.2939389,169.8564241,0,0.41,0.93,0.12,0,0.1,0,0.1
1,16/01/2018 10:00,10,16,1,2018,7552.930612,2690,678.1475126,176.3183533,0,0.54,0.81,0.92,0,0.8,0,0.8
1,16/01/2018 11:00,11,16,1,2018,7459.617377,2753,694.12481,180.4724506,0,0.55,0.52,0.77,0,0.6,0,0.6
1,16/01/2018 12:00,12,16,1,2018,7380.701865,2729,687.9114166,178.8569683,0,0.48,0.3,0.86,0,0.7,0,0.7
1,16/01/2018 13:00,13,16,1,2018,7394.746502,2737,690.077228,179.4200793,0.02,0.46,0.1,0.89,0,0.7,0,0.7
1,16/01/2018 14:00,14,16,1,2018,7381.684602,2786,702.2909843,182.5956559,0.01,0.21,0.32,0.84,0,0.7,0,0.7
1,16/01/2018 15:00,15,16,1,2018,7421.037196,2810,708.3978624,184.1834442,0.02,0.03,0.58,0.71,0,0.6,0,0.6
1,16/01/2018 16:00,16,16,1,2018,7474.086746,2887,727.8546601,189.2422116,0.04,0.01,0.77,0.44,0,0.4,0,0.4
1,16/01/2018 17:00,17,16,1,2018,8080.03463,3021,761.5845102,198.0119727,0.17,0,0.92,0.14,0.2,0.1,0.2,0.1
1,16/01/2018 18:00,18,16,1,2018,9147.714173,2912,734.0680536,190.8576939,0.38,0,0.95,0.01,0.4,0,0.4,0
1,16/01/2018 19:00,19,16,1,2018,9360.284544,2813,709.2144798,184.3957648,0.24,0,0.73,0,0.2,0,0.2,0
1,16/01/2018 20:00,20,16,1,2018,9299.849026,2764,696.7876929,181.1648002,0.08,0,0.81,0,0.1,0,0.1,0
1,16/01/2018 21:00,21,16,1,2018,8997.208826,2634,663.9454705,172.6258223,0.01,0,0.64,0,0,0,0,0
1,16/01/2018 22:00,22,16,1,2018,8338.178737,2440,615.1259506,159.9327472,0.01,0,0.82,0,0,0,0,0
1,16/01/2018 23:00,23,16,1,2018,7601.229296,2225,560.9806649,145.8549729,0,0,1,0,0,0,0,0
1,17/01/2018 00:00,0,17,1,2018,6632.778134,1972,497.0714752,129.2385836,0,0,1,0,0,0,0,0
1,17/01/2018 01:00,1,17,1,2018,5887.75576,1824,459.7911146,119.5456898,0,0,0.97,0,0,0,0,0
1,17/01/2018 02:00,2,17,1,2018,5500.508395,1732,436.7127961,113.545327,0,0,0.93,0,0,0,0,0
1,17/01/2018 03:00,3,17,1,2018,5333.473133,1676,422.5107539,109.852796,0,0,0.99,0,0,0,0,0
1,17/01/2018 04:00,4,17,1,2018,5345.013413,1739,438.4880514,114.0068934,0.01,0,0.8,0,0,0,0,0
1,17/01/2018 05:00,5,17,1,2018,5658.668382,1901,479.3189225,124.6229199,0.03,0,0.64,0,0,0,0,0
1,17/01/2018 06:00,6,17,1,2018,6405.70554,2056,518.3745384,134.77738,0.04,0,0.63,0,0,0,0,0
1,17/01/2018 07:00,7,17,1,2018,7329.34716,2260,569.8569412,148.1628047,0.02,0.04,0.21,0,0,0,0,0
1,17/01/2018 08:00,8,17,1,2018,7767.299192,2457,619.5640888,161.0866631,0.09,0.23,0.04,0.04,0.1,0,0.1,0
1,17/01/2018 09:00,9,17,1,2018,8079.846686,2591,653.2939389,169.8564241,0.15,0.43,0.04,0.35,0.2,0.3,0.2,0.3
1,17/01/2018 10:00,10,17,1,2018,8255.598581,2690,678.1475126,176.3183533,0.02,0.53,0,0.62,0,0.5,0,0.5
1,17/01/2018 11:00,11,17,1,2018,8315.248237,2753,694.12481,180.4724506,0.02,0.59,0,0.62,0,0.5,0,0.5
1,17/01/2018 12:00,12,17,1,2018,8096.02999,2729,687.9114166,178.8569683,0.02,0.56,0.04,0.39,0,0.3,0,0.3
1,17/01/2018 13:00,13,17,1,2018,8135.104413,2737,690.077228,179.4200793,0.04,0.43,0.18,0.22,0,0.2,0,0.2
1,17/01/2018 14:00,14,17,1,2018,8166.2305,2786,702.2909843,182.5956559,0.08,0.3,0.16,0.35,0.1,0.3,0.1,0.3
1,17/01/2018 15:00,15,17,1,2018,8448.654872,2810,708.3978624,184.1834442,0.33,0.14,0.12,0.35,0.3,0.3,0.3,0.3
1,17/01/2018 16:00,16,17,1,2018,8619.86409,2887,727.8546601,189.2422116,0.18,0.03,0.05,0.15,0.2,0.1,0.2,0.1
1,17/01/2018 17:00,17,17,1,2018,9172.380334,3021,761.5845102,198.0119727,0.03,0,0.02,0.16,0,0.1,0,0.1
1,17/01/2018 18:00,18,17,1,2018,10041.34992,2912,734.0680536,190.8576939,0,0,0.02,0.01,0,0,0,0
1,17/01/2018 19:00,19,17,1,2018,10140.87634,2813,709.2144798,184.3957648,0.01,0,0.1,0,0,0,0,0
1,17/01/2018 20:00,20,17,1,2018,10013.98086,2764,696.7876929,181.1648002,0.06,0,0.39,0,0.1,0,0.1,0
1,17/01/2018 21:00,21,17,1,2018,9565.916834,2634,663.9454705,172.6258223,0.05,0,0.42,0,0.1,0,0.1,0
1,17/01/2018 22:00,22,17,1,2018,8821.222682,2440,615.1259506,159.9327472,0.07,0,0.31,0,0.1,0,0.1,0
1,17/01/2018 23:00,23,17,1,2018,7972.241991,2225,560.9806649,145.8549729,0.08,0,0.3,0,0.1,0,0.1,0
1,18/01/2018 00:00,0,18,1,2018,6936.030525,1882,474.521233,123.3755206,0.18,0,0.29,0,0.2,0,0.2,0
1,18/01/2018 01:00,1,18,1,2018,6067.761707,1741,438.9321405,114.1223565,0.13,0,0.43,0,0.1,0,0.1,0
1,18/01/2018 02:00,2,18,1,2018,5718.901449,1654,416.9007975,108.3942074,0.15,0,0.2,0,0.1,0,0.1,0
1,18/01/2018 03:00,3,18,1,2018,5540.310761,1600,403.343048,104.8691925,0.24,0,0.12,0,0.2,0,0.2,0
1,18/01/2018 04:00,4,18,1,2018,5507.121281,1660,418.5955162,108.8348342,0.19,0,0.41,0,0.2,0,0.2,0
